samp,subpop,trial,odor,value,odor_order,value_detrended
230913_ORL_GCaMP6f_F1,ORL,1,octanal3.09,0.00032635845,9,0.0003452422405600896
230913_ORL_GCaMP6f_F1,ORL,2,octanal3.09,0.0012335414,45,0.0016341768459810664
230913_ORL_GCaMP6f_F2,ORL,1,octanal3.09,0.0009619177,9,0.0009810431026583885
230913_ORL_GCaMP6f_F2,ORL,2,octanal3.09,0.0011522111,45,0.0012714020806398065
230914_ORL_GCaMP6f_F1,ORL,1,octanal3.09,0.0023265649,9,0.002308315154100996
230914_ORL_GCaMP6f_F1,ORL,2,octanal3.09,0.0037189038,45,0.0035753173714618857
230914_ORL_GCaMP6f_F2,ORL,1,octanal3.09,0.0017034181,9,0.001827500853138973
230914_ORL_GCaMP6f_F2,ORL,2,octanal3.09,0.0013979889,45,0.001986942855290394
230915_ORL_GCaMP6f_F1,ORL,1,octanal3.09,0.00047330128,9,0.0005181654751404965
230915_ORL_GCaMP6f_F1,ORL,2,octanal3.09,0.00028126145,45,0.00044234811553624774
230913_U52_GCaMP6f_F2,U52,1,octanal3.09,0.0007507327,9,0.000943868790126447
230913_U52_GCaMP6f_F2,U52,2,octanal3.09,0.00053499034,45,0.0016806504845774575
230913_U52_GCaMP6f_F3,U52,1,octanal3.09,0.0012180478,9,0.0013171060101493414
230913_U52_GCaMP6f_F3,U52,2,octanal3.09,0.0017967278,45,0.0026562214931647107
230914_U52_GCaMP6f_F1,U52,1,octanal3.09,0.001758673,9,0.002168009677574936
230914_U52_GCaMP6f_F1,U52,2,octanal3.09,0.0009962491,45,0.0028362763506497982
230914_U52_GCaMP6f_F2,U52,1,octanal3.09,0.0014015657,9,0.001720026966445728
230914_U52_GCaMP6f_F2,U52,2,octanal3.09,0.001059587,45,0.0029494809613305087
230915_U52_GCaMP6f_F2,U52,1,octanal3.09,0.0019968534,9,0.0021947598693732658
230915_U52_GCaMP6f_F2,U52,2,octanal3.09,0.0014926082,45,0.00239414233311747
230914_FCV_GCaMP6f_F1,FCV,1,octanal3.09,0.0021215677,9,0.002450164821889751
230914_FCV_GCaMP6f_F1,FCV,2,octanal3.09,0.0013756066,45,0.002826091883820923
230914_FCV_GCaMP6f_F2,FCV,1,octanal3.09,0.0020725515,9,0.0024466456327054795
230914_FCV_GCaMP6f_F2,FCV,2,octanal3.09,0.0012296481,45,0.002819093927142605
230914_FCV_GCaMP6f_F3,FCV,1,octanal3.09,0.0021888155,9,0.002457723536717431
230914_FCV_GCaMP6f_F3,FCV,2,octanal3.09,0.0013548348,45,0.002418275125746222
230915_FCV_GCaMP6f_F1,FCV,1,octanal3.09,0.000942192,9,0.0010820190607417509
230915_FCV_GCaMP6f_F1,FCV,2,octanal3.09,0.00065877807,45,0.001315881036435073
230913_ORL_GCaMP6f_F1,ORL,1,octanal1.595,0.0011376517,10,0.0012110239308284827
230913_ORL_GCaMP6f_F1,ORL,2,octanal1.595,0.00085550535,46,0.0011404661336302875
230913_ORL_GCaMP6f_F2,ORL,1,octanal1.595,0.00064597564,10,0.0006602620449951767
230913_ORL_GCaMP6f_F2,ORL,2,octanal1.595,0.0006661403,46,0.0007366591550413162
230914_ORL_GCaMP6f_F1,ORL,1,octanal1.595,0.0013565961,10,0.0013447776651813116
230914_ORL_GCaMP6f_F1,ORL,2,octanal1.595,0.00041762265,46,0.0004011471323508261
230914_ORL_GCaMP6f_F2,ORL,1,octanal1.595,0.0021374174,10,0.002311099251527427
230914_ORL_GCaMP6f_F2,ORL,2,octanal1.595,0.0024023494,46,0.003441206632675247
230915_ORL_GCaMP6f_F1,ORL,1,octanal1.595,0.0005351237,10,0.0005917728933147916
230915_ORL_GCaMP6f_F1,ORL,2,octanal1.595,0.00065144297,46,0.0010349049402154995
230913_U52_GCaMP6f_F2,U52,1,octanal1.595,0.0016544996,10,0.002133734234820982
230913_U52_GCaMP6f_F2,U52,2,octanal1.595,0.00030961502,46,0.0009977020201761549
230913_U52_GCaMP6f_F3,U52,1,octanal1.595,0.0015971707,10,0.0017421304336581493
230913_U52_GCaMP6f_F3,U52,2,octanal1.595,0.00122204,46,0.0018223859306290226
230914_U52_GCaMP6f_F1,U52,1,octanal1.595,0.001384025,10,0.0017462941615219965
230914_U52_GCaMP6f_F1,U52,2,octanal1.595,0.0002790333,46,0.0008130813203186662
230914_U52_GCaMP6f_F2,U52,1,octanal1.595,0.0014033793,10,0.0017618829829819415
230914_U52_GCaMP6f_F2,U52,2,octanal1.595,0.00054685096,46,0.0015572493352946184
230915_U52_GCaMP6f_F2,U52,1,octanal1.595,0.0025668433,10,0.002851020088430453
230915_U52_GCaMP6f_F2,U52,2,octanal1.595,0.0009536414,46,0.0015457858639175814
230914_FCV_GCaMP6f_F1,FCV,1,octanal1.595,0.0009579761,10,0.0011241953675003376
230914_FCV_GCaMP6f_F1,FCV,2,octanal1.595,0.00048674917,46,0.0010161222432532118
230914_FCV_GCaMP6f_F2,FCV,1,octanal1.595,0.001521425,10,0.0018294628436026133
230914_FCV_GCaMP6f_F2,FCV,2,octanal1.595,0.0009714537,46,0.0022686009739021126
230914_FCV_GCaMP6f_F3,FCV,1,octanal1.595,0.0014020031,10,0.001594646369490516
230914_FCV_GCaMP6f_F3,FCV,2,octanal1.595,0.0013743031,46,0.002484811412358889
230915_FCV_GCaMP6f_F1,FCV,1,octanal1.595,0.0011765645,10,0.0013721086969008356
230915_FCV_GCaMP6f_F1,FCV,2,octanal1.595,0.000995933,46,0.0020201559416367075
230913_ORL_GCaMP6f_F1,ORL,1,nonanal4.56,0.002713083,11,0.002906168731616576
230913_ORL_GCaMP6f_F1,ORL,2,nonanal4.56,0.002094089,47,0.002809112547117201
230913_ORL_GCaMP6f_F2,ORL,1,nonanal4.56,0.009491077,11,0.009722225897584638
230913_ORL_GCaMP6f_F2,ORL,2,nonanal4.56,0.007261952,47,0.008048302206975609
230914_ORL_GCaMP6f_F1,ORL,1,nonanal4.56,0.013227663,11,0.0131009574920536
230914_ORL_GCaMP6f_F1,ORL,2,nonanal4.56,0.014694809,47,0.014102742784188774
230914_ORL_GCaMP6f_F2,ORL,1,nonanal4.56,0.018256955,11,0.019895301599373177
230914_ORL_GCaMP6f_F2,ORL,2,nonanal4.56,0.011945737,47,0.017245685190942623
230915_ORL_GCaMP6f_F1,ORL,1,nonanal4.56,0.010265672,11,0.011467225540275633
230915_ORL_GCaMP6f_F1,ORL,2,nonanal4.56,0.006816966,47,0.010939192743589605
230913_U52_GCaMP6f_F2,U52,1,nonanal4.56,0.0066778944,11,0.008834064621868625
230913_U52_GCaMP6f_F2,U52,2,nonanal4.56,0.0027360523,47,0.009043792538979144
230913_U52_GCaMP6f_F3,U52,1,nonanal4.56,0.0077185845,11,0.008492585530523313
230913_U52_GCaMP6f_F3,U52,2,nonanal4.56,0.004731423,47,0.007117371621064843
230914_U52_GCaMP6f_F1,U52,1,nonanal4.56,0.016536394,11,0.021355592494244312
230914_U52_GCaMP6f_F1,U52,2,nonanal4.56,0.00679254,47,0.020258509978969545
230914_U52_GCaMP6f_F2,U52,1,nonanal4.56,0.009174312,11,0.01178299516922774
230914_U52_GCaMP6f_F2,U52,2,nonanal4.56,0.0022727316,47,0.006620907572314814
230915_U52_GCaMP6f_F2,U52,1,nonanal4.56,0.017336639,11,0.019459241979863765
230915_U52_GCaMP6f_F2,U52,2,nonanal4.56,0.008164554,47,0.013373860615643867
230914_FCV_GCaMP6f_F1,FCV,1,nonanal4.56,0.01065343,11,0.012703555387170802
230914_FCV_GCaMP6f_F1,FCV,2,nonanal4.56,0.006593806,47,0.01398703352316009
230914_FCV_GCaMP6f_F2,FCV,1,nonanal4.56,0.009124683,11,0.011176302171658093
230914_FCV_GCaMP6f_F2,FCV,2,nonanal4.56,0.0039976956,47,0.009509398212482367
230914_FCV_GCaMP6f_F3,FCV,1,nonanal4.56,0.0086856475,11,0.010007121111793228
230914_FCV_GCaMP6f_F3,FCV,2,nonanal4.56,0.004142002,47,0.007585998502258927
230915_FCV_GCaMP6f_F1,FCV,1,nonanal4.56,0.0067097503,11,0.007946143663262392
230915_FCV_GCaMP6f_F1,FCV,2,nonanal4.56,0.003404069,47,0.0070118142806429185
230913_ORL_GCaMP6f_F1,ORL,1,nonanal4.045,0.0010915807,12,0.0011765975359415515
230913_ORL_GCaMP6f_F1,ORL,2,nonanal4.045,0.0017422596,48,0.002351804466143843
230913_ORL_GCaMP6f_F2,ORL,1,nonanal4.045,0.0033063125,12,0.003394252364229106
230913_ORL_GCaMP6f_F2,ORL,2,nonanal4.045,0.0040473547,48,0.004495439809163029
230914_ORL_GCaMP6f_F1,ORL,1,nonanal4.045,0.009910529,12,0.009807012856307206
230914_ORL_GCaMP6f_F1,ORL,2,nonanal4.045,0.0114930365,48,0.011020325386866541
230914_ORL_GCaMP6f_F2,ORL,1,nonanal4.045,0.007289297,12,0.008005726578390413
230914_ORL_GCaMP6f_F2,ORL,2,nonanal4.045,0.005986183,48,0.008709844871333427
230915_ORL_GCaMP6f_F1,ORL,1,nonanal4.045,0.002198058,12,0.0024801628993919417
230915_ORL_GCaMP6f_F1,ORL,2,nonanal4.045,0.0020869642,48,0.0033828226824695992
230913_U52_GCaMP6f_F2,U52,1,nonanal4.045,0.003834973,12,0.005203921075313635
230913_U52_GCaMP6f_F2,U52,2,nonanal4.045,0.0008705277,48,0.00295159086277675
230913_U52_GCaMP6f_F3,U52,1,nonanal4.045,0.0066522607,12,0.007383197067498244
230913_U52_GCaMP6f_F3,U52,2,nonanal4.045,0.0034816847,48,0.005283117113027635
230914_U52_GCaMP6f_F1,U52,1,nonanal4.045,0.010375297,12,0.013714143769427601
230914_U52_GCaMP6f_F1,U52,2,nonanal4.045,0.0047166804,48,0.01439822949199101
230914_U52_GCaMP6f_F2,U52,1,nonanal4.045,0.004144818,12,0.005445877384953986
230914_U52_GCaMP6f_F2,U52,2,nonanal4.045,0.0008381787,48,0.0024979641112077653
230915_U52_GCaMP6f_F2,U52,1,nonanal4.045,0.008748654,12,0.00992344222867796
230915_U52_GCaMP6f_F2,U52,2,nonanal4.045,0.0067048715,48,0.011098770670144888
230914_FCV_GCaMP6f_F1,FCV,1,nonanal4.045,0.008360203,12,0.010129811490941514
230914_FCV_GCaMP6f_F1,FCV,2,nonanal4.045,0.005362295,48,0.011558164323445454
230914_FCV_GCaMP6f_F2,FCV,1,nonanal4.045,0.0064752228,12,0.00807871654325961
230914_FCV_GCaMP6f_F2,FCV,2,nonanal4.045,0.0024268588,48,0.005880240992739354
230914_FCV_GCaMP6f_F3,FCV,1,nonanal4.045,0.00716083,12,0.008357220502542449
230914_FCV_GCaMP6f_F3,FCV,2,nonanal4.045,0.0031852908,48,0.005909395771337814
230915_FCV_GCaMP6f_F1,FCV,1,nonanal4.045,0.0035666346,12,0.004289295335998179
230915_FCV_GCaMP6f_F1,FCV,2,nonanal4.045,0.0020610858,48,0.004311271754835612
230913_ORL_GCaMP6f_F1,ORL,1,nonanal3.445,0.00089881354,13,0.0009748909364874623
230913_ORL_GCaMP6f_F1,ORL,2,nonanal3.445,0.00093876314,49,0.001275142479934443
230913_ORL_GCaMP6f_F2,ORL,1,nonanal3.445,0.0016872782,13,0.001735948930844082
230913_ORL_GCaMP6f_F2,ORL,2,nonanal3.445,0.0020111168,49,0.00223866048597097
230914_ORL_GCaMP6f_F1,ORL,1,nonanal3.445,0.0050349147,13,0.004977967049091727
230914_ORL_GCaMP6f_F1,ORL,2,nonanal3.445,0.0071875495,49,0.006885896215953754
230914_ORL_GCaMP6f_F2,ORL,1,nonanal3.445,0.0028602178,13,0.003165972501255079
230914_ORL_GCaMP6f_F2,ORL,2,nonanal3.445,0.0026260465,49,0.003850842606804413
230915_ORL_GCaMP6f_F1,ORL,1,nonanal3.445,0.0008517565,13,0.0009707929267835083
230915_ORL_GCaMP6f_F1,ORL,2,nonanal3.445,0.0007111376,49,0.0011643618425925084
230913_U52_GCaMP6f_F2,U52,1,nonanal3.445,0.0015816649,13,0.0022015585171193887
230913_U52_GCaMP6f_F2,U52,2,nonanal3.445,0.00058837555,49,0.0020463294079366423
230913_U52_GCaMP6f_F3,U52,1,nonanal3.445,0.0032615736,13,0.003651533726232138
230913_U52_GCaMP6f_F3,U52,2,nonanal3.445,0.0020813493,49,0.0031858014350176823
230914_U52_GCaMP6f_F1,U52,1,nonanal3.445,0.005468967,13,0.007398962223711304
230914_U52_GCaMP6f_F1,U52,2,nonanal3.445,0.002390106,49,0.007467704950711405
230914_U52_GCaMP6f_F2,U52,1,nonanal3.445,0.0031033005,13,0.004171251966577857
230914_U52_GCaMP6f_F2,U52,2,nonanal3.445,0.00063773,49,0.0019443149754014171
230915_U52_GCaMP6f_F2,U52,1,nonanal3.445,0.002460011,13,0.002819799608132043
230915_U52_GCaMP6f_F2,U52,2,nonanal3.445,0.003570493,49,0.005972727444760809
230914_FCV_GCaMP6f_F1,FCV,1,nonanal3.445,0.0050414396,13,0.006207086829005176
230914_FCV_GCaMP6f_F1,FCV,2,nonanal3.445,0.002542132,49,0.0055678172389842075
230914_FCV_GCaMP6f_F2,FCV,1,nonanal3.445,0.0046483544,13,0.0059073702397169905
230914_FCV_GCaMP6f_F2,FCV,2,nonanal3.445,0.0019260742,49,0.0047536908533302785
230914_FCV_GCaMP6f_F3,FCV,1,nonanal3.445,0.003929024,13,0.004644882374837011
230914_FCV_GCaMP6f_F3,FCV,2,nonanal3.445,0.0013423287,49,0.0025225768573279546
230915_FCV_GCaMP6f_F1,FCV,1,nonanal3.445,0.0033098487,13,0.004042153030563396
230915_FCV_GCaMP6f_F1,FCV,2,nonanal3.445,0.0013380996,49,0.0028423335814850696
230913_ORL_GCaMP6f_F1,ORL,1,nonanal2.77,0.0013210673,14,0.0014418686853935362
230913_ORL_GCaMP6f_F1,ORL,2,nonanal2.77,0.00044267002,50,0.000605058178756163
230913_ORL_GCaMP6f_F2,ORL,1,nonanal2.77,0.0015238617,14,0.001571251923514093
230913_ORL_GCaMP6f_F2,ORL,2,nonanal2.77,0.0013133277,50,0.001465122922792994
230914_ORL_GCaMP6f_F1,ORL,1,nonanal2.77,0.003418524,14,0.003376902532969376
230914_ORL_GCaMP6f_F1,ORL,2,nonanal2.77,0.0040484546,50,0.003875153318361095
230914_ORL_GCaMP6f_F2,ORL,1,nonanal2.77,0.0020271463,14,0.0022614451153242306
230914_ORL_GCaMP6f_F2,ORL,2,nonanal2.77,0.0011903392,50,0.0017592072976430517
230915_ORL_GCaMP6f_F1,ORL,1,nonanal2.77,0.0007424973,14,0.0008548228327494476
230915_ORL_GCaMP6f_F1,ORL,2,nonanal2.77,0.00085357315,50,0.0014117089129211803
230913_U52_GCaMP6f_F2,U52,1,nonanal2.77,0.000767541,14,0.001095884302178513
230913_U52_GCaMP6f_F2,U52,2,nonanal2.77,0.0004859496,50,0.0017336424123442287
230913_U52_GCaMP6f_F3,U52,1,nonanal2.77,0.0015053204,14,0.00170000427524388
230913_U52_GCaMP6f_F3,U52,2,nonanal2.77,0.0014593896,50,0.0022532942715098375
230914_U52_GCaMP6f_F1,U52,1,nonanal2.77,0.0032438484,14,0.004491830950605629
230914_U52_GCaMP6f_F1,U52,2,nonanal2.77,0.00095660915,50,0.00305915770217141
230914_U52_GCaMP6f_F2,U52,1,nonanal2.77,0.0014128329,14,0.0019427351236016722
230914_U52_GCaMP6f_F2,U52,2,nonanal2.77,0.00034554102,50,0.0010777290369063104
230915_U52_GCaMP6f_F2,U52,1,nonanal2.77,0.002763884,14,0.003201555984754808
230915_U52_GCaMP6f_F2,U52,2,nonanal2.77,0.001925777,50,0.0032554467696549413
230914_FCV_GCaMP6f_F1,FCV,1,nonanal2.77,0.0031897642,14,0.003990621549430094
230914_FCV_GCaMP6f_F1,FCV,2,nonanal2.77,0.0006207741,50,0.0013815581668980765
230914_FCV_GCaMP6f_F2,FCV,1,nonanal2.77,0.0016159115,14,0.0020917984403748726
230914_FCV_GCaMP6f_F2,FCV,2,nonanal2.77,0.0010304323,50,0.0025905065168089192
230914_FCV_GCaMP6f_F3,FCV,1,nonanal2.77,0.0006558903,14,0.0007854395908179356
230914_FCV_GCaMP6f_F3,FCV,2,nonanal2.77,0.00072146964,50,0.001373393959992254
230915_FCV_GCaMP6f_F1,FCV,1,nonanal2.77,0.0023086492,14,0.0028631218675429643
230915_FCV_GCaMP6f_F1,FCV,2,nonanal2.77,0.000630158,50,0.0013592938033075595
230913_ORL_GCaMP6f_F1,ORL,1,nonanal1.72,0.00035087287,15,0.00038535845925815953
230913_ORL_GCaMP6f_F1,ORL,2,nonanal1.72,0.00071221666,51,0.00097958808597898
230913_ORL_GCaMP6f_F2,ORL,1,nonanal1.72,0.0014123657,15,0.0014594776531244786
230913_ORL_GCaMP6f_F2,ORL,2,nonanal1.72,0.0015881194,51,0.0017755549978773742
230914_ORL_GCaMP6f_F1,ORL,1,nonanal1.72,0.001956731,15,0.0019312167094254445
230914_ORL_GCaMP6f_F1,ORL,2,nonanal1.72,0.0015387041,51,0.0014715489722955202
230914_ORL_GCaMP6f_F2,ORL,1,nonanal1.72,0.0013222654,15,0.0014866629505196377
230914_ORL_GCaMP6f_F2,ORL,2,nonanal1.72,0.0007087632,51,0.001055699626505553
230915_ORL_GCaMP6f_F1,ORL,1,nonanal1.72,0.0010198746,15,0.001186036621857141
230915_ORL_GCaMP6f_F1,ORL,2,nonanal1.72,0.0007293508,51,0.0012184591204170403
230913_U52_GCaMP6f_F2,U52,1,nonanal1.72,0.00059990666,15,0.0008786060139550396
230913_U52_GCaMP6f_F2,U52,2,nonanal1.72,0.0009663813,51,0.00353642276492728
230913_U52_GCaMP6f_F3,U52,1,nonanal1.72,0.0026343241,15,0.003000980715912813
230913_U52_GCaMP6f_F3,U52,2,nonanal1.72,0.0007327277,51,0.0011412011714302351
230914_U52_GCaMP6f_F1,U52,1,nonanal1.72,0.0011970786,15,0.0016966133017167057
230914_U52_GCaMP6f_F1,U52,2,nonanal1.72,0.00056969485,51,0.0018646914324129552
230914_U52_GCaMP6f_F2,U52,1,nonanal1.72,0.0016003625,15,0.002251237727515846
230914_U52_GCaMP6f_F2,U52,2,nonanal1.72,0.00069779897,51,0.002226488707047389
230915_U52_GCaMP6f_F2,U52,1,nonanal1.72,0.001502234,15,0.0017584862143858715
230915_U52_GCaMP6f_F2,U52,2,nonanal1.72,0.0005640626,51,0.0009635893691473153
230914_FCV_GCaMP6f_F1,FCV,1,nonanal1.72,0.0013980797,15,0.0017773076307066045
230914_FCV_GCaMP6f_F1,FCV,2,nonanal1.72,0.0010692807,51,0.002418109845546602
230914_FCV_GCaMP6f_F2,FCV,1,nonanal1.72,0.000582665,15,0.0007682958705966586
230914_FCV_GCaMP6f_F2,FCV,2,nonanal1.72,0.00057607115,51,0.0014751923652263337
230914_FCV_GCaMP6f_F3,FCV,1,nonanal1.72,0.0006348322,15,0.0007700733052991037
230914_FCV_GCaMP6f_F3,FCV,2,nonanal1.72,0.001052349,51,0.0020292166022477494
230915_FCV_GCaMP6f_F1,FCV,1,nonanal1.72,0.0011208036,15,0.0014115253498015018
230915_FCV_GCaMP6f_F1,FCV,2,nonanal1.72,0.00052045216,51,0.0011400449520198009
230913_ORL_GCaMP6f_F1,ORL,1,decanal4.53,0.0038663645,16,0.004272993604080092
230913_ORL_GCaMP6f_F1,ORL,2,decanal4.53,0.0033390357,52,0.0046213277368237875
230913_ORL_GCaMP6f_F2,ORL,1,decanal4.53,0.011172923,16,0.011570899263700607
230913_ORL_GCaMP6f_F2,ORL,2,decanal4.53,0.008800178,52,0.009860352796497938
230914_ORL_GCaMP6f_F1,ORL,1,decanal4.53,0.013570639,16,0.013381973791977817
230914_ORL_GCaMP6f_F1,ORL,2,decanal4.53,0.013155174,52,0.012570026632244892
230914_ORL_GCaMP6f_F2,ORL,1,decanal4.53,0.016143927,16,0.01829346590647377
230914_ORL_GCaMP6f_F2,ORL,2,decanal4.53,0.010973097,52,0.01647256961364794
230915_ORL_GCaMP6f_F1,ORL,1,decanal4.53,0.011216538,16,0.013175898590729604
230915_ORL_GCaMP6f_F1,ORL,2,decanal4.53,0.0072901133,52,0.012302089029302597
230913_U52_GCaMP6f_F2,U52,1,decanal4.53,0.0050775926,16,0.0076280882098587405
230913_U52_GCaMP6f_F2,U52,2,decanal4.53,0.0021972558,52,0.00824790491271875
230913_U52_GCaMP6f_F3,U52,1,decanal4.53,0.00599873,16,0.006893285212414625
230913_U52_GCaMP6f_F3,U52,2,decanal4.53,0.0030844356,52,0.00484583072475625
230914_U52_GCaMP6f_F1,U52,1,decanal4.53,0.012262922,16,0.017788999100225474
230914_U52_GCaMP6f_F1,U52,2,decanal4.53,0.004408526,52,0.014769147746580759
230914_U52_GCaMP6f_F2,U52,1,decanal4.53,0.0017653028,16,0.0025404017396609994
230914_U52_GCaMP6f_F2,U52,2,decanal4.53,0.0008263117,52,0.0026972069756498037
230915_U52_GCaMP6f_F2,U52,1,decanal4.53,0.009846498,16,0.011647782970870447
230915_U52_GCaMP6f_F2,U52,2,decanal4.53,0.0065855174,52,0.01136880162944883
230914_FCV_GCaMP6f_F1,FCV,1,decanal4.53,0.010025012,16,0.012949836598628268
230914_FCV_GCaMP6f_F1,FCV,2,decanal4.53,0.0056028715,52,0.0128748942661438
230914_FCV_GCaMP6f_F2,FCV,1,decanal4.53,0.005804152,16,0.0077957095410216715
230914_FCV_GCaMP6f_F2,FCV,2,decanal4.53,0.0023589244,52,0.0061530983544969475
230914_FCV_GCaMP6f_F3,FCV,1,decanal4.53,0.0054371674,16,0.006680936863408859
230914_FCV_GCaMP6f_F3,FCV,2,decanal4.53,0.0029549168,52,0.005771722107294955
230915_FCV_GCaMP6f_F1,FCV,1,decanal4.53,0.0052682566,16,0.0067375711190484485
230915_FCV_GCaMP6f_F1,FCV,2,decanal4.53,0.0020388672,52,0.004535314177263437
230913_ORL_GCaMP6f_F1,ORL,1,decanal4.015,0.001568187,17,0.00174398055369672
230913_ORL_GCaMP6f_F1,ORL,2,decanal4.015,0.0022187862,53,0.00309012112633163
230913_ORL_GCaMP6f_F2,ORL,1,decanal4.015,0.005816765,17,0.00603714830354746
230913_ORL_GCaMP6f_F2,ORL,2,decanal4.015,0.0061420994,53,0.006897121188886607
230914_ORL_GCaMP6f_F1,ORL,1,decanal4.015,0.013251675,17,0.013056015162138808
230914_ORL_GCaMP6f_F1,ORL,2,decanal4.015,0.012372157,53,0.011811498955103562
230914_ORL_GCaMP6f_F2,ORL,1,decanal4.015,0.01229918,17,0.014046104442968697
230914_ORL_GCaMP6f_F2,ORL,2,decanal4.015,0.008805284,53,0.013321969250700364
230915_ORL_GCaMP6f_F1,ORL,1,decanal4.015,0.005377665,17,0.006380948570660979
230915_ORL_GCaMP6f_F1,ORL,2,decanal4.015,0.004037364,53,0.006881966941674153
230913_U52_GCaMP6f_F2,U52,1,decanal4.015,0.0041516577,17,0.006397742541606364
230913_U52_GCaMP6f_F2,U52,2,decanal4.015,0.001496694,53,0.005762930863265472
230913_U52_GCaMP6f_F3,U52,1,decanal4.015,0.005763487,17,0.0066807494440766215
230913_U52_GCaMP6f_F3,U52,2,decanal4.015,0.0040331017,53,0.006391527163341051
230914_U52_GCaMP6f_F1,U52,1,decanal4.015,0.010939882,17,0.016243048145823773
230914_U52_GCaMP6f_F1,U52,2,decanal4.015,0.003680122,53,0.012618902696962881
230914_U52_GCaMP6f_F2,U52,1,decanal4.015,0.0020676232,17,0.003043930886814462
230914_U52_GCaMP6f_F2,U52,2,decanal4.015,0.00051223964,53,0.0017105026649560757
230915_U52_GCaMP6f_F2,U52,1,decanal4.015,0.009337934,17,0.011162779986097448
230915_U52_GCaMP6f_F2,U52,2,decanal4.015,0.0071855397,53,0.012535575368730638
230914_FCV_GCaMP6f_F1,FCV,1,decanal4.015,0.005521515,17,0.007247468816544305
230914_FCV_GCaMP6f_F1,FCV,2,decanal4.015,0.004101117,53,0.009575994325017103
230914_FCV_GCaMP6f_F2,FCV,1,decanal4.015,0.0050324257,17,0.006884962010109793
230914_FCV_GCaMP6f_F2,FCV,2,decanal4.015,0.002543207,53,0.0067572322993722815
230914_FCV_GCaMP6f_F3,FCV,1,decanal4.015,0.0038935982,17,0.0048462669969766125
230914_FCV_GCaMP6f_F3,FCV,2,decanal4.015,0.0027187192,53,0.00537917968184729
230915_FCV_GCaMP6f_F1,FCV,1,decanal4.015,0.0041110488,17,0.005339079065400423
230915_FCV_GCaMP6f_F1,FCV,2,decanal4.015,0.002181885,53,0.004928645392683997
